,time,FR,ES,PT,GB,IT
231,1980-01-10 15:00:00,0.27329499999999995,0.518868,0.5433560000000001,0.080761,0.064566
232,1980-01-10 16:00:00,0.310209,0.48938000000000004,0.489062,0.09162999999999999,0.06969500000000001
233,1980-01-10 17:00:00,0.3112,0.508383,0.51285,0.100844,0.068614
234,1980-01-10 18:00:00,0.300359,0.513039,0.469686,0.109847,0.064355
235,1980-01-10 19:00:00,0.288625,0.519347,0.43081899999999995,0.12298599999999998,0.059963
236,1980-01-10 20:00:00,0.278928,0.5199090000000001,0.40209,0.143076,0.057379
237,1980-01-10 21:00:00,0.26911,0.504316,0.393229,0.159377,0.055322
238,1980-01-10 22:00:00,0.25501999999999997,0.48182600000000003,0.38500100000000004,0.170929,0.055314
239,1980-01-10 23:00:00,0.240721,0.45733900000000005,0.37264400000000003,0.17899500000000002,0.058292
240,1980-01-11 00:00:00,0.23200900000000002,0.43371400000000004,0.363313,0.186474,0.064519
241,1980-01-11 01:00:00,0.22627199999999997,0.415934,0.340779,0.193045,0.072529
242,1980-01-11 02:00:00,0.221478,0.407884,0.315818,0.19253599999999998,0.080039
243,1980-01-11 03:00:00,0.221421,0.398812,0.285491,0.196172,0.082585
244,1980-01-11 04:00:00,0.22616799999999998,0.396462,0.25904699999999997,0.198713,0.084333
245,1980-01-11 05:00:00,0.22844499999999998,0.40328800000000004,0.261381,0.196166,0.089036
246,1980-01-11 06:00:00,0.23037,0.40378200000000003,0.262947,0.19444,0.09473200000000001
247,1980-01-11 07:00:00,0.22865700000000003,0.40621599999999997,0.261131,0.194607,0.100078
248,1980-01-11 08:00:00,0.21797199999999997,0.398807,0.24067199999999997,0.196893,0.102951
249,1980-01-11 09:00:00,0.23921599999999998,0.445295,0.19399999999999998,0.19625399999999998,0.11517100000000001
250,1980-01-11 10:00:00,0.25298899999999996,0.506885,0.22393200000000002,0.183847,0.128081
251,1980-01-11 11:00:00,0.261523,0.520718,0.19601300000000002,0.161741,0.139154
252,1980-01-11 12:00:00,0.274814,0.527139,0.12909,0.135694,0.156271
253,1980-01-11 13:00:00,0.289605,0.53457,0.112321,0.11685699999999999,0.1704
254,1980-01-11 14:00:00,0.29601500000000003,0.533666,0.139574,0.10789100000000001,0.185481
255,1980-01-11 15:00:00,0.27516199999999996,0.519745,0.190242,0.11371700000000001,0.20264200000000002
256,1980-01-11 16:00:00,0.276991,0.49277,0.285011,0.116448,0.219473
257,1980-01-11 17:00:00,0.289244,0.5072,0.41691000000000006,0.11250299999999999,0.23494400000000001
258,1980-01-11 18:00:00,0.28854,0.5331279999999999,0.49756000000000006,0.10639100000000001,0.251102
259,1980-01-11 19:00:00,0.278979,0.535801,0.5447069999999999,0.097265,0.26464899999999997
260,1980-01-11 20:00:00,0.265361,0.53088,0.515063,0.087752,0.274231
261,1980-01-11 21:00:00,0.258444,0.508771,0.484325,0.0786,0.27703099999999997
262,1980-01-11 22:00:00,0.25904499999999997,0.482785,0.44401999999999997,0.069493,0.281458
263,1980-01-11 23:00:00,0.25955,0.470509,0.423608,0.061694000000000006,0.28963
264,1980-01-12 00:00:00,0.265306,0.47005,0.42032600000000003,0.06311,0.302647
265,1980-01-12 01:00:00,0.27616599999999997,0.471017,0.433252,0.06692999999999999,0.312424
266,1980-01-12 02:00:00,0.28881599999999996,0.478815,0.47549399999999997,0.07278899999999999,0.316552
267,1980-01-12 03:00:00,0.29735100000000003,0.49106400000000006,0.532377,0.079161,0.319348
268,1980-01-12 04:00:00,0.30530799999999997,0.49533,0.5884010000000001,0.086811,0.316379
269,1980-01-12 05:00:00,0.307857,0.499909,0.642922,0.090544,0.313896
270,1980-01-12 06:00:00,0.302979,0.506683,0.691367,0.092133,0.317684
271,1980-01-12 07:00:00,0.296471,0.5175609999999999,0.728769,0.09328600000000001,0.316286
272,1980-01-12 08:00:00,0.284747,0.532492,0.730962,0.098,0.328036
273,1980-01-12 09:00:00,0.317772,0.582926,0.8318,0.099738,0.339479
274,1980-01-12 10:00:00,0.331622,0.602677,0.8661139999999999,0.10344,0.35033800000000004
275,1980-01-12 11:00:00,0.34879699999999997,0.5944159999999999,0.855136,0.106402,0.355452
276,1980-01-12 12:00:00,0.37769899999999995,0.589856,0.842325,0.111876,0.35089000000000004
277,1980-01-12 13:00:00,0.409858,0.587878,0.838616,0.11611700000000001,0.322264
278,1980-01-12 14:00:00,0.415351,0.5902270000000001,0.8401370000000001,0.13683599999999999,0.29593
279,1980-01-12 15:00:00,0.404314,0.568036,0.8271219999999999,0.164461,0.288806
280,1980-01-12 16:00:00,0.41532399999999997,0.524301,0.798918,0.191193,0.278174
281,1980-01-12 17:00:00,0.411971,0.512814,0.804056,0.209671,0.268498
282,1980-01-12 18:00:00,0.3993,0.521558,0.8100609999999999,0.22540300000000002,0.266847
283,1980-01-12 19:00:00,0.377963,0.515825,0.811919,0.238244,0.269335
284,1980-01-12 20:00:00,0.351406,0.501889,0.801082,0.246574,0.269322
285,1980-01-12 21:00:00,0.321849,0.47761899999999996,0.770646,0.249915,0.264662
286,1980-01-12 22:00:00,0.293405,0.449962,0.718173,0.251198,0.25584
287,1980-01-12 23:00:00,0.265212,0.427026,0.640181,0.256567,0.24081799999999998
288,1980-01-13 00:00:00,0.243567,0.39858899999999997,0.5793119999999999,0.263874,0.22385500000000003
289,1980-01-13 01:00:00,0.223755,0.37006700000000003,0.511372,0.26832399999999995,0.206182
290,1980-01-13 02:00:00,0.207181,0.341881,0.47613,0.269733,0.189726
291,1980-01-13 03:00:00,0.195649,0.326194,0.458266,0.27400399999999997,0.18174500000000002
292,1980-01-13 04:00:00,0.183471,0.31414699999999995,0.440463,0.285191,0.17411300000000002
293,1980-01-13 05:00:00,0.16714,0.314393,0.431526,0.287068,0.163429
294,1980-01-13 06:00:00,0.150014,0.315538,0.408351,0.282152,0.15298399999999998
295,1980-01-13 07:00:00,0.135831,0.322637,0.368268,0.28326,0.146103
